action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,592065,[],CHEMBL687228,Inhibitory concentration against HCMV protease.,F,,,BAO_0000190,BAO_0000019,assay format,CN(c1ccc2c(/C=C/c3ccc4cc(Cl)ccc4n3)cccc2c1)S(=O)(=O)C(F)(F)F,,,CHEMBL1149136,J Med Chem,2004,,CHEMBL56020,,CHEMBL56020,,0,http://www.openphacts.org/units/Nanomolar,95690,>,1,1,>,,IC50,nM,,50.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,nM,UO_0000065,,50.0
,,592066,[],CHEMBL687228,Inhibitory concentration against HCMV protease.,F,,,BAO_0000190,BAO_0000019,assay format,O=C(O)c1ccc(C(=O)Nc2ccc3c(OCc4cccc(Cl)c4)cccc3c2)cc1,,,CHEMBL1149136,J Med Chem,2004,,CHEMBL55390,,CHEMBL55390,8.29,0,http://www.openphacts.org/units/Nanomolar,95672,=,1,1,=,,IC50,nM,,5.1,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,nM,UO_0000065,,5.1
,,792263,[],CHEMBL764418,Inhibition of human cytomegalovirus protease in HCMV pNA assay.,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)Oc1ccc(NC(=O)N2CCC[C@H]2C(=O)N2CC[C@H]3[C@H]2[C@H](C)C(=O)N3C(=O)C2CC2)cc1,,,CHEMBL1136799,J Med Chem,2003,"{'bei': '13.98', 'le': '0.26', 'lle': '3.89', 'sei': '6.80'}",CHEMBL136258,,CHEMBL136258,6.75,0,http://www.openphacts.org/units/Nanomolar,267256,=,1,1,=,,IC50,nM,,180.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,0.18
,,794374,[],CHEMBL764418,Inhibition of human cytomegalovirus protease in HCMV pNA assay.,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1C(=O)N(C(=O)C2CC2)[C@H]2CCN(C(=O)[C@@H]3CCCN3S(=O)(=O)c3cccc4c(N(C)C)cccc34)[C@H]12,,,CHEMBL1136799,J Med Chem,2003,"{'bei': '12.01', 'le': '0.23', 'lle': '4.03', 'sei': '6.58'}",CHEMBL299435,,CHEMBL299435,6.47,0,http://www.openphacts.org/units/Nanomolar,267244,=,1,1,=,,IC50,nM,,340.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,0.34
,,794376,[],CHEMBL764418,Inhibition of human cytomegalovirus protease in HCMV pNA assay.,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1C(=O)N(C(=O)C2CC2)[C@H]2CCN(C(=O)[C@@H]3CCCN3C(=O)Nc3cccc(C(F)(F)F)c3)[C@H]12,,,CHEMBL1136799,J Med Chem,2003,"{'bei': '12.65', 'le': '0.24', 'lle': '3.14', 'sei': '6.92'}",CHEMBL344365,,CHEMBL344365,6.23,0,http://www.openphacts.org/units/Nanomolar,267252,=,1,1,=,,IC50,nM,,590.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,0.59
,,794377,[],CHEMBL764418,Inhibition of human cytomegalovirus protease in HCMV pNA assay.,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(C)c2sc(N3C(=O)[C@@H](C)[C@@H]4[C@@H]3CCN4C(=O)[C@@H]3CCCN3C(=O)Nc3ccc(C(C)C)cc3)nc12,,,CHEMBL1136799,J Med Chem,2003,"{'bei': '10.35', 'le': '0.20', 'lle': '0.57', 'sei': '6.27'}",CHEMBL344166,,CHEMBL344166,5.96,0,http://www.openphacts.org/units/Nanomolar,267283,=,1,1,=,,IC50,nM,,1100.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,1.1
,,795485,[],CHEMBL764418,Inhibition of human cytomegalovirus protease in HCMV pNA assay.,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)c1ccc(NC(=O)N2CCC[C@H]2C(=O)N2CC[C@H]3[C@H]2[C@H](C)C(=O)N3c2nccs2)cc1,,,CHEMBL1136799,J Med Chem,2003,"{'bei': '12.09', 'le': '0.23', 'lle': '1.90', 'sei': '6.78'}",CHEMBL342631,,CHEMBL342631,5.82,0,http://www.openphacts.org/units/Nanomolar,267285,=,1,1,=,,IC50,nM,,1500.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,1.5
,,796684,[],CHEMBL764418,Inhibition of human cytomegalovirus protease in HCMV pNA assay.,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1C(=O)N(C(=O)C2CC2)[C@H]2CCN(C(=O)[C@@H]3CCCN3S(=O)(=O)c3ccc(Cl)cc3)[C@H]12,,,CHEMBL1136799,J Med Chem,2003,"{'bei': '12.66', 'le': '0.26', 'lle': '4.20', 'sei': '6.39'}",CHEMBL341422,,CHEMBL341422,6.08,0,http://www.openphacts.org/units/Nanomolar,267247,=,1,1,=,,IC50,nM,,840.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,0.84
,,796685,[],CHEMBL764418,Inhibition of human cytomegalovirus protease in HCMV pNA assay.,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1C(=O)N(C(=O)C2CC2)[C@H]2CCN(C(=O)[C@@H]3CCCN3C(=O)Nc3ccc(-c4ccc(Cl)cc4)cc3)[C@H]12,,,CHEMBL1136799,J Med Chem,2003,"{'bei': '12.31', 'le': '0.24', 'lle': '2.20', 'sei': '7.31'}",CHEMBL423909,,CHEMBL423909,6.58,0,http://www.openphacts.org/units/Nanomolar,267295,=,1,1,=,,IC50,nM,,260.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,0.26
,,797740,[],CHEMBL764418,Inhibition of human cytomegalovirus protease in HCMV pNA assay.,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1C(=O)N(C(=O)C2CC2)[C@H]2CCN(C(=O)[C@@H]3CCCN3S(=O)(=O)c3cccc4cc(N(C)C)ccc34)[C@H]12,,,CHEMBL1136799,J Med Chem,2003,"{'bei': '11.06', 'le': '0.21', 'lle': '3.52', 'sei': '6.06'}",CHEMBL139958,,CHEMBL139958,5.96,0,http://www.openphacts.org/units/Nanomolar,267245,=,1,1,=,,IC50,nM,,1100.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,1.1
,,797741,[],CHEMBL764418,Inhibition of human cytomegalovirus protease in HCMV pNA assay.,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1C(=O)N(C(=O)C2CC2)[C@H]2CCN(C(=O)[C@@H]3CCCN3S(=O)(=O)c3ccc4ccccc4c3)[C@H]12,,,CHEMBL1136799,J Med Chem,2003,,CHEMBL342043,,CHEMBL342043,,0,http://www.openphacts.org/units/Nanomolar,267246,<,1,1,<,,IC50,nM,,190.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,0.19
,,797743,[],CHEMBL764418,Inhibition of human cytomegalovirus protease in HCMV pNA assay.,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)c1ccc(NC(=O)N2CCC[C@H]2C(=O)N2CC[C@H]3[C@H]2[C@H](C)C(=O)N3C(=O)C2[C@@H](C)[C@H]2C)cc1,,,CHEMBL1136799,J Med Chem,2003,"{'bei': '11.61', 'le': '0.22', 'lle': '2.06', 'sei': '6.38'}",CHEMBL141639,,CHEMBL141639,5.75,0,http://www.openphacts.org/units/Nanomolar,267289,=,1,1,=,,IC50,nM,,1800.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,1.8
,,798981,[],CHEMBL764418,Inhibition of human cytomegalovirus protease in HCMV pNA assay.,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1C(=O)N(C(=O)C2CC2)[C@H]2CCN(C(=O)[C@@H]3CCCN3C(=O)c3ccc(-c4ccccc4)cc3)[C@H]12,,,CHEMBL1136799,J Med Chem,2003,"{'bei': '13.43', 'le': '0.25', 'lle': '3.18', 'sei': '8.36'}",CHEMBL341768,,CHEMBL341768,6.52,0,http://www.openphacts.org/units/Nanomolar,267264,=,1,1,=,,IC50,nM,,300.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,0.3
,,798983,[],CHEMBL764418,Inhibition of human cytomegalovirus protease in HCMV pNA assay.,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1C(=O)N(C(=O)C2CC2)[C@H]2CCN(C(=O)[C@@H]3CCCN3C(=O)Nc3cccc(Cl)c3)[C@H]12,,,CHEMBL1136799,J Med Chem,2003,"{'bei': '13.48', 'le': '0.26', 'lle': '3.47', 'sei': '6.87'}",CHEMBL138413,,CHEMBL138413,6.19,0,http://www.openphacts.org/units/Nanomolar,267297,=,1,1,=,,IC50,nM,,650.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,0.65
,,798984,[],CHEMBL764418,Inhibition of human cytomegalovirus protease in HCMV pNA assay.,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)c1ccc(NC(=O)N2CCC[C@H]2C(=O)N2CC[C@H]3[C@H]2[C@H](C)C(=O)N3c2ccc([N+](=O)[O-])cc2)cc1,,,CHEMBL1136799,J Med Chem,2003,"{'bei': '9.74', 'le': '0.18', 'lle': '0.69', 'sei': '4.36'}",CHEMBL138431,,CHEMBL138431,5.06,0,http://www.openphacts.org/units/Nanomolar,267286,=,1,1,=,,IC50,nM,,8700.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,8.7
,,798988,[],CHEMBL764418,Inhibition of human cytomegalovirus protease in HCMV pNA assay.,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc2nc(N3C(=O)[C@@H](C)[C@@H]4[C@@H]3CCN4C(=O)[C@@H]3CCCN3C(=O)Nc3ccc(C(C)C)cc3)sc2n1,,,CHEMBL1136799,J Med Chem,2003,"{'bei': '10.77', 'le': '0.21', 'lle': '1.59', 'sei': '5.61'}",CHEMBL344424,,CHEMBL344424,6.06,0,http://www.openphacts.org/units/Nanomolar,267279,=,1,1,=,,IC50,nM,,870.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,0.87
,,800116,[],CHEMBL764418,Inhibition of human cytomegalovirus protease in HCMV pNA assay.,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1C(=O)N(C(=O)C2CC2)[C@H]2CCN(C(=O)[C@@H]3CCCN3S(=O)(=O)c3cccc4ccccc34)[C@H]12,,,CHEMBL1136799,J Med Chem,2003,"{'bei': '12.98', 'le': '0.25', 'lle': '4.05', 'sei': '6.77'}",CHEMBL436413,,CHEMBL436413,6.43,0,http://www.openphacts.org/units/Nanomolar,267250,=,1,1,=,,IC50,nM,,370.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,0.37
,,800118,[],CHEMBL764418,Inhibition of human cytomegalovirus protease in HCMV pNA assay.,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1C(=O)N(C(=O)C2CC2)[C@H]2CCN(C(=O)[C@@H]3CCCN3C(=O)Nc3cccc4ccccc34)[C@H]12,,,CHEMBL1136799,J Med Chem,2003,"{'bei': '13.04', 'le': '0.24', 'lle': '2.97', 'sei': '6.87'}",CHEMBL139395,,CHEMBL139395,6.19,0,http://www.openphacts.org/units/Nanomolar,267254,=,1,1,=,,IC50,nM,,650.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,0.65
,,800120,[],CHEMBL764418,Inhibition of human cytomegalovirus protease in HCMV pNA assay.,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)c1ccc(NC(=O)N2CCC[C@H]2C(=O)N2CC[C@H]3[C@H]2[C@H](C)C(=O)N3c2nc3c(Cl)cccc3s2)cc1,,,CHEMBL1136799,J Med Chem,2003,"{'bei': '11.55', 'le': '0.23', 'lle': '0.82', 'sei': '7.62'}",CHEMBL140884,,CHEMBL140884,6.54,0,http://www.openphacts.org/units/Nanomolar,267282,=,1,1,=,,IC50,nM,,290.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,0.29
,,800124,[],CHEMBL764418,Inhibition of human cytomegalovirus protease in HCMV pNA assay.,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)c1ccc(NC(=O)N2CCC[C@H]2C(=O)N2CC[C@H]3[C@H]2[C@H](C)C(=O)N3c2nc3cccnc3s2)cc1,,,CHEMBL1136799,J Med Chem,2003,"{'bei': '12.27', 'le': '0.23', 'lle': '2.08', 'sei': '6.62'}",CHEMBL341583,,CHEMBL341583,6.54,0,http://www.openphacts.org/units/Nanomolar,267280,=,1,1,=,,IC50,nM,,290.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,0.29
,,801369,[],CHEMBL764418,Inhibition of human cytomegalovirus protease in HCMV pNA assay.,B,,,BAO_0000190,BAO_0000357,single protein format,CCCOc1ccc(NC(=O)N2CCC[C@H]2C(=O)N2CC[C@H]3[C@H]2[C@H](C)C(=O)N3C(=O)C2CC2)cc1,,,CHEMBL1136799,J Med Chem,2003,"{'bei': '13.84', 'le': '0.26', 'lle': '3.82', 'sei': '6.73'}",CHEMBL479921,,CHEMBL479921,6.68,0,http://www.openphacts.org/units/Nanomolar,267258,=,1,1,=,,IC50,nM,,210.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,0.21
,,802614,[],CHEMBL764418,Inhibition of human cytomegalovirus protease in HCMV pNA assay.,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1C(=O)N(C(=O)C2CC2)[C@H]2CCN(C(=O)[C@@H]3CCCN3C(=O)c3ccc(Cl)cc3)[C@H]12,,,CHEMBL1136799,J Med Chem,2003,"{'bei': '13.19', 'le': '0.26', 'lle': '3.52', 'sei': '7.50'}",CHEMBL138876,,CHEMBL138876,5.85,0,http://www.openphacts.org/units/Nanomolar,267260,=,1,1,=,,IC50,nM,,1400.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,1.4
,,802615,[],CHEMBL764418,Inhibition of human cytomegalovirus protease in HCMV pNA assay.,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)c1ccc(NC(=O)N2CCC[C@H]2C(=O)N2CC[C@H]3[C@H]2[C@H](C)C(=O)N3c2nc3ccc(CO)cc3s2)cc1,,,CHEMBL1136799,J Med Chem,2003,,CHEMBL343154,,CHEMBL343154,,0,http://www.openphacts.org/units/Nanomolar,267281,>,1,1,>,,IC50,nM,,20000.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,20.0
,,805060,[],CHEMBL764418,Inhibition of human cytomegalovirus protease in HCMV pNA assay.,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)c1ccc(NC(=O)N2CCC[C@H]2C(=O)N2CC[C@H]3[C@H]2[C@H](C)C(=O)N3c2nc3cc(S(=O)(=O)C(F)F)ccc3s2)cc1,,,CHEMBL1136799,J Med Chem,2003,"{'bei': '10.34', 'le': '0.21', 'lle': '1.62', 'sei': '5.57'}",CHEMBL138762,,CHEMBL138762,6.68,0,http://www.openphacts.org/units/Nanomolar,267275,=,1,1,=,,IC50,nM,,210.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,0.21
,,806516,[],CHEMBL764418,Inhibition of human cytomegalovirus protease in HCMV pNA assay.,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1C(=O)N(C(=O)C2CC2)[C@H]2CCN(C(=O)[C@@H]3CCCN3S(=O)(=O)Cc3ccccc3)[C@H]12,,,CHEMBL1136799,J Med Chem,2003,"{'bei': '12.35', 'le': '0.24', 'lle': '4.31', 'sei': '5.97'}",CHEMBL345088,,CHEMBL345088,5.68,0,http://www.openphacts.org/units/Nanomolar,267249,=,1,1,=,,IC50,nM,,2100.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,2.1
,,806517,[],CHEMBL764418,Inhibition of human cytomegalovirus protease in HCMV pNA assay.,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1C(=O)N(C(=O)C2CC2)[C@H]2CCN(C(=O)[C@@H]3CCCN3C(=O)Nc3ccccc3)[C@H]12,,,CHEMBL1136799,J Med Chem,2003,"{'bei': '13.79', 'le': '0.26', 'lle': '3.78', 'sei': '6.50'}",CHEMBL344256,,CHEMBL344256,5.85,0,http://www.openphacts.org/units/Nanomolar,267296,=,1,1,=,,IC50,nM,,1400.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,1.4
,,807805,[],CHEMBL764418,Inhibition of human cytomegalovirus protease in HCMV pNA assay.,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)c1ccc(S(=O)(=O)N2CCC[C@H]2C(=O)N2CC[C@H]3[C@H]2[C@H](C)C(=O)N3C(=O)C2CC2)cc1,,,CHEMBL1136799,J Med Chem,2003,"{'bei': '13.00', 'le': '0.25', 'lle': '3.99', 'sei': '6.67'}",CHEMBL138754,,CHEMBL138754,6.34,0,http://www.openphacts.org/units/Nanomolar,267251,=,1,1,=,,IC50,nM,,460.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,0.46
,,807807,[],CHEMBL764418,Inhibition of human cytomegalovirus protease in HCMV pNA assay.,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)Oc1cccc(S(=O)(=O)N2CCC[C@H]2C(=O)N2CC[C@H]3[C@H]2[C@H](C)C(=O)N3C(=O)C2CC2)c1,,,CHEMBL1136799,J Med Chem,2003,"{'bei': '8.31', 'le': '0.16', 'lle': '2.18', 'sei': '4.01'}",CHEMBL301715,,CHEMBL301715,4.19,0,http://www.openphacts.org/units/Nanomolar,267267,=,1,1,=,,IC50,nM,,65000.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,65.0
,,807808,[],CHEMBL764418,Inhibition of human cytomegalovirus protease in HCMV pNA assay.,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)c1ccc(NC(=O)N2CCC[C@H]2C(=O)N2CC[C@H]3[C@H]2[C@H](C)C(=O)N3C(=O)C2C(C)(C)C2(C)C)cc1,,,CHEMBL1136799,J Med Chem,2003,,CHEMBL336909,,CHEMBL336909,,0,http://www.openphacts.org/units/Nanomolar,267287,>,1,1,>,,IC50,nM,,20000.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,20.0
,,807812,[],CHEMBL764418,Inhibition of human cytomegalovirus protease in HCMV pNA assay.,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc2sc(N3C(=O)[C@@H](C)[C@@H]4[C@@H]3CCN4C(=O)[C@@H]3CCCN3C(=O)Nc3ccc(C(C)C)cc3)nc12,,,CHEMBL1136799,J Med Chem,2003,"{'bei': '11.79', 'le': '0.23', 'lle': '1.54', 'sei': '6.96'}",CHEMBL422106,,CHEMBL422106,6.62,0,http://www.openphacts.org/units/Nanomolar,267277,=,1,1,=,,IC50,nM,,240.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,0.24
,,807816,[],CHEMBL764418,Inhibition of human cytomegalovirus protease in HCMV pNA assay.,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)c1ccc(NC(=O)N2CCC[C@H]2C(=O)N2CC[C@H]3[C@H]2[C@H](C)C(=O)N3c2nc3cc(Cl)ccc3s2)cc1,,,CHEMBL1136799,J Med Chem,2003,"{'bei': '11.19', 'le': '0.22', 'lle': '0.62', 'sei': '7.38'}",CHEMBL336230,,CHEMBL336230,6.34,0,http://www.openphacts.org/units/Nanomolar,267276,=,1,1,=,,IC50,nM,,460.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,0.46
,,807820,[],CHEMBL764418,Inhibition of human cytomegalovirus protease in HCMV pNA assay.,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc2sc(N3C(=O)[C@@H](C)[C@@H]4[C@@H]3CCN4C(=O)[C@@H]3CCCN3C(=O)Nc3ccc(C(C)C)cc3)nc2c1,,,CHEMBL1136799,J Med Chem,2003,"{'bei': '11.82', 'le': '0.23', 'lle': '1.56', 'sei': '6.98'}",CHEMBL344199,,CHEMBL344199,6.64,0,http://www.openphacts.org/units/Nanomolar,267274,=,1,1,=,,IC50,nM,,230.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,0.23
,,809165,[],CHEMBL764418,Inhibition of human cytomegalovirus protease in HCMV pNA assay.,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1C(=O)N(C(=O)C2CC2)[C@H]2CCN(C(=O)[C@@H]3CCCN3C(=O)Nc3ccc(Cl)cc3)[C@H]12,,,CHEMBL1136799,J Med Chem,2003,"{'bei': '14.35', 'le': '0.28', 'lle': '3.87', 'sei': '7.31'}",CHEMBL342014,,CHEMBL342014,6.58,0,http://www.openphacts.org/units/Nanomolar,267255,=,1,1,=,,IC50,nM,,260.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,0.26
,,810351,[],CHEMBL764418,Inhibition of human cytomegalovirus protease in HCMV pNA assay.,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)c1ccc2nc(N3C(=O)[C@@H](C)[C@@H]4[C@@H]3CCN4C(=O)[C@@H]3CCCN3C(=O)Nc3ccc(C(C)C)cc3)sc2c1,,,CHEMBL1136799,J Med Chem,2003,"{'bei': '10.69', 'le': '0.21', 'lle': '1.21', 'sei': '5.76'}",CHEMBL342871,,CHEMBL342871,6.46,0,http://www.openphacts.org/units/Nanomolar,267271,=,1,1,=,,IC50,nM,,350.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,0.35
,,811593,[],CHEMBL764418,Inhibition of human cytomegalovirus protease in HCMV pNA assay.,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1C(=O)N(C(=O)C2CC2)[C@H]2CCN(C(=O)[C@@H]3CCCN3C(=O)Nc3ccc(C(F)(F)F)cc3)[C@H]12,,,CHEMBL1136799,J Med Chem,2003,"{'bei': '13.48', 'le': '0.26', 'lle': '3.55', 'sei': '7.37'}",CHEMBL138346,,CHEMBL138346,6.64,0,http://www.openphacts.org/units/Nanomolar,267257,=,1,1,=,,IC50,nM,,230.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,0.23
,,811595,[],CHEMBL764418,Inhibition of human cytomegalovirus protease in HCMV pNA assay.,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc2nc(N3C(=O)[C@@H](C)[C@@H]4[C@@H]3CCN4C(=O)[C@@H]3CCCN3C(=O)Nc3ccc(C(C)C)cc3)sc2c1,,,CHEMBL1136799,J Med Chem,2003,"{'bei': '11.85', 'le': '0.23', 'lle': '1.58', 'sei': '7.00'}",CHEMBL139154,,CHEMBL139154,6.66,0,http://www.openphacts.org/units/Nanomolar,267269,=,1,1,=,,IC50,nM,,220.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,0.22
,,812859,[],CHEMBL764418,Inhibition of human cytomegalovirus protease in HCMV pNA assay.,B,,,BAO_0000190,BAO_0000357,single protein format,CCCOc1ccc(S(=O)(=O)N2CCC[C@H]2C(=O)N2CC[C@H]3[C@H]2[C@H](C)C(=O)N3C(=O)C2CC2)cc1,,,CHEMBL1136799,J Med Chem,2003,"{'bei': '13.18', 'le': '0.26', 'lle': '4.63', 'sei': '6.36'}",CHEMBL343989,,CHEMBL343989,6.64,0,http://www.openphacts.org/units/Nanomolar,267266,=,1,1,=,,IC50,nM,,230.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,0.23
